id,name,score,score2
3283,Student_3283,54,81
3284,Student_3284,83,51
3285,Student_3285,60,100
3286,Student_3286,58,93
3287,Student_3287,53,54
3288,Student_3288,89,90
3289,Student_3289,79,89
3290,Student_3290,52,96
3291,Student_3291,74,81
3292,Student_3292,57,93
3293,Student_3293,59,53
3294,Student_3294,100,96
3295,Student_3295,76,55
3296,Student_3296,61,52
3297,Student_3297,74,80
3298,Student_3298,59,93
3299,Student_3299,92,99
3300,Student_3300,71,90
3301,Student_3301,71,93
3302,Student_3302,80,83
3303,Student_3303,96,82
3304,Student_3304,79,55
3305,Student_3305,75,61
3306,Student_3306,98,68
3307,Student_3307,71,83
3308,Student_3308,100,75
3309,Student_3309,63,76
3310,Student_3310,50,65
3311,Student_3311,94,73
3312,Student_3312,89,60
3313,Student_3313,63,67
3314,Student_3314,69,52
3315,Student_3315,93,51
3316,Student_3316,64,93
3317,Student_3317,95,88
3318,Student_3318,84,79
3319,Student_3319,92,54
3320,Student_3320,86,92
3321,Student_3321,98,82
3322,Student_3322,96,79
3323,Student_3323,94,58
3324,Student_3324,67,73
3325,Student_3325,85,81
3326,Student_3326,90,80
3327,Student_3327,76,89
3328,Student_3328,99,73
3329,Student_3329,59,93
3330,Student_3330,67,71
3331,Student_3331,74,85
3332,Student_3332,79,54
3333,Student_3333,68,99
3334,Student_3334,75,67
3335,Student_3335,91,53
3336,Student_3336,96,82
3337,Student_3337,96,58
3338,Student_3338,88,92
3339,Student_3339,87,79
3340,Student_3340,91,84
3341,Student_3341,100,50
3342,Student_3342,62,88
3343,Student_3343,65,73
3344,Student_3344,67,77
3345,Student_3345,82,97
3346,Student_3346,52,66
3347,Student_3347,95,79
3348,Student_3348,91,59
3349,Student_3349,82,67
3350,Student_3350,68,79
3351,Student_3351,55,72
3352,Student_3352,50,50
3353,Student_3353,65,51
3354,Student_3354,64,55
3355,Student_3355,55,66
3356,Student_3356,86,54
3357,Student_3357,96,56
3358,Student_3358,97,98
3359,Student_3359,98,54
3360,Student_3360,70,94
3361,Student_3361,55,51
3362,Student_3362,83,98
3363,Student_3363,75,78
3364,Student_3364,84,94
3365,Student_3365,92,84
3366,Student_3366,54,92
3367,Student_3367,67,99
3368,Student_3368,87,66
3369,Student_3369,74,77
3370,Student_3370,80,74
3371,Student_3371,71,73
3372,Student_3372,94,71
3373,Student_3373,62,99
3374,Student_3374,96,84
3375,Student_3375,90,51
3376,Student_3376,65,77
3377,Student_3377,92,99
3378,Student_3378,69,96
3379,Student_3379,90,83
3380,Student_3380,59,61
3381,Student_3381,72,76
3382,Student_3382,61,95
3383,Student_3383,91,74
3384,Student_3384,69,73
3385,Student_3385,67,82
3386,Student_3386,54,76
3387,Student_3387,86,68
3388,Student_3388,85,96
3389,Student_3389,91,84
3390,Student_3390,70,92
3391,Student_3391,88,85
3392,Student_3392,50,88
3393,Student_3393,51,96
3394,Student_3394,98,54
3395,Student_3395,75,86
3396,Student_3396,50,66
3397,Student_3397,79,53
3398,Student_3398,92,76
3399,Student_3399,67,58
3400,Student_3400,51,74
3401,Student_3401,68,86
3402,Student_3402,58,55
3403,Student_3403,80,70
3404,Student_3404,64,59
3405,Student_3405,60,54
3406,Student_3406,92,64
3407,Student_3407,68,94
3408,Student_3408,70,78
3409,Student_3409,84,65
3410,Student_3410,55,74
3411,Student_3411,64,92
3412,Student_3412,90,53
3413,Student_3413,91,84
3414,Student_3414,98,98
3415,Student_3415,83,55
3416,Student_3416,81,52
3417,Student_3417,84,94
3418,Student_3418,61,73
3419,Student_3419,79,59
3420,Student_3420,84,65
3421,Student_3421,98,53
3422,Student_3422,57,89
3423,Student_3423,95,91
3424,Student_3424,84,81
3425,Student_3425,69,61
3426,Student_3426,78,66
3427,Student_3427,58,76
3428,Student_3428,59,77
3429,Student_3429,92,50
3430,Student_3430,99,80
3431,Student_3431,95,82
3432,Student_3432,99,55
3433,Student_3433,87,86
3434,Student_3434,76,63
3435,Student_3435,66,83
3436,Student_3436,56,97
3437,Student_3437,90,83
3438,Student_3438,81,89
3439,Student_3439,55,87
3440,Student_3440,98,98
3441,Student_3441,80,97
3442,Student_3442,77,88
3443,Student_3443,66,99
3444,Student_3444,87,60
3445,Student_3445,56,93
3446,Student_3446,91,52
3447,Student_3447,55,83
3448,Student_3448,83,81
3449,Student_3449,95,59
3450,Student_3450,78,80
3451,Student_3451,59,57
3452,Student_3452,79,97
3453,Student_3453,97,59
3454,Student_3454,66,50
3455,Student_3455,66,68
3456,Student_3456,54,56
3457,Student_3457,92,53
3458,Student_3458,86,68
3459,Student_3459,53,97
3460,Student_3460,80,95
3461,Student_3461,76,95
3462,Student_3462,94,78
3463,Student_3463,55,75
3464,Student_3464,74,70
3465,Student_3465,69,99
3466,Student_3466,87,93
3467,Student_3467,100,90
3468,Student_3468,58,68
3469,Student_3469,83,55
3470,Student_3470,86,89
3471,Student_3471,67,60
3472,Student_3472,69,73
3473,Student_3473,69,79
3474,Student_3474,92,54
3475,Student_3475,82,63
3476,Student_3476,57,84
3477,Student_3477,63,92
3478,Student_3478,97,73
3479,Student_3479,73,87
3480,Student_3480,81,96
3481,Student_3481,66,81
3482,Student_3482,73,79
3483,Student_3483,76,77
3484,Student_3484,56,63
3485,Student_3485,72,77
3486,Student_3486,75,85
3487,Student_3487,57,54
3488,Student_3488,93,76
3489,Student_3489,82,55
3490,Student_3490,52,70
3491,Student_3491,88,65
3492,Student_3492,53,79
3493,Student_3493,62,95
3494,Student_3494,91,88
3495,Student_3495,55,91
3496,Student_3496,53,70
3497,Student_3497,68,79
3498,Student_3498,68,81
3499,Student_3499,81,66
3500,Student_3500,55,96
3501,Student_3501,81,57
3502,Student_3502,91,66
3503,Student_3503,70,61
3504,Student_3504,97,92
3505,Student_3505,59,57
3506,Student_3506,83,52
3507,Student_3507,51,69
3508,Student_3508,60,63
3509,Student_3509,81,81
3510,Student_3510,55,80
3511,Student_3511,72,73
3512,Student_3512,89,54
3513,Student_3513,66,58
3514,Student_3514,63,81
3515,Student_3515,66,96
3516,Student_3516,94,79
3517,Student_3517,52,73
3518,Student_3518,77,60
3519,Student_3519,81,55
3520,Student_3520,51,80
3521,Student_3521,97,64
3522,Student_3522,52,78
3523,Student_3523,56,67
3524,Student_3524,76,79
3525,Student_3525,96,72
3526,Student_3526,78,60
3527,Student_3527,77,66
3528,Student_3528,96,99
3529,Student_3529,71,91
3530,Student_3530,88,77
3531,Student_3531,88,97
3532,Student_3532,92,90
3533,Student_3533,58,64
3534,Student_3534,92,100
3535,Student_3535,100,86
3536,Student_3536,70,94
3537,Student_3537,55,97
3538,Student_3538,53,94
3539,Student_3539,81,77
3540,Student_3540,51,60
3541,Student_3541,96,79
3542,Student_3542,86,85
3543,Student_3543,78,82
3544,Student_3544,83,92
3545,Student_3545,75,88
3546,Student_3546,69,98
3547,Student_3547,72,93
3548,Student_3548,85,50
3549,Student_3549,90,90
3550,Student_3550,75,81
3551,Student_3551,73,82
3552,Student_3552,100,57
3553,Student_3553,73,68
3554,Student_3554,68,89
3555,Student_3555,98,52
3556,Student_3556,52,51
3557,Student_3557,97,64
3558,Student_3558,93,89
3559,Student_3559,68,60
3560,Student_3560,58,71
3561,Student_3561,97,64
3562,Student_3562,85,88
3563,Student_3563,65,74
3564,Student_3564,58,89
3565,Student_3565,78,85
3566,Student_3566,99,77
3567,Student_3567,77,61
3568,Student_3568,61,65
3569,Student_3569,60,65
3570,Student_3570,92,79
3571,Student_3571,96,64
3572,Student_3572,73,61
3573,Student_3573,97,94
3574,Student_3574,72,96
3575,Student_3575,99,62
3576,Student_3576,91,89
3577,Student_3577,100,79
3578,Student_3578,68,54
3579,Student_3579,72,66
3580,Student_3580,57,63
3581,Student_3581,90,72
3582,Student_3582,99,86
3583,Student_3583,82,94
3584,Student_3584,96,80
3585,Student_3585,98,66
3586,Student_3586,66,90
3587,Student_3587,84,75
3588,Student_3588,73,99
3589,Student_3589,86,50
3590,Student_3590,90,70
3591,Student_3591,82,81
3592,Student_3592,100,73
3593,Student_3593,55,96
3594,Student_3594,87,93
3595,Student_3595,77,71
3596,Student_3596,82,51
3597,Student_3597,76,71
3598,Student_3598,75,99
3599,Student_3599,70,52
3600,Student_3600,53,78
3601,Student_3601,56,95
3602,Student_3602,95,58
3603,Student_3603,87,71
3604,Student_3604,57,91
3605,Student_3605,50,59
3606,Student_3606,72,55
3607,Student_3607,86,69
3608,Student_3608,66,76
3609,Student_3609,83,91
3610,Student_3610,56,82
3611,Student_3611,78,62
3612,Student_3612,64,63
3613,Student_3613,100,53
3614,Student_3614,51,65
3615,Student_3615,91,71
3616,Student_3616,90,59
3617,Student_3617,85,81
3618,Student_3618,96,94
3619,Student_3619,100,60
3620,Student_3620,97,72
3621,Student_3621,70,74
3622,Student_3622,70,52
3623,Student_3623,90,72
3624,Student_3624,85,64
3625,Student_3625,87,62
3626,Student_3626,93,77
3627,Student_3627,58,56
3628,Student_3628,61,71
3629,Student_3629,55,50
3630,Student_3630,75,72
3631,Student_3631,87,61
3632,Student_3632,59,75
3633,Student_3633,91,70
3634,Student_3634,100,89
3635,Student_3635,95,57
3636,Student_3636,82,82
3637,Student_3637,66,63
3638,Student_3638,73,68
3639,Student_3639,89,67
3640,Student_3640,96,62
3641,Student_3641,92,62
3642,Student_3642,77,53
3643,Student_3643,95,78
3644,Student_3644,89,99
3645,Student_3645,87,53
3646,Student_3646,97,66
3647,Student_3647,54,89
3648,Student_3648,63,70
3649,Student_3649,96,67
3650,Student_3650,68,78
3651,Student_3651,59,87
3652,Student_3652,66,67
3653,Student_3653,85,93
3654,Student_3654,73,63
3655,Student_3655,52,90
3656,Student_3656,75,66
3657,Student_3657,78,50
3658,Student_3658,89,95
3659,Student_3659,99,80
3660,Student_3660,64,90
3661,Student_3661,97,69
3662,Student_3662,77,87
3663,Student_3663,83,61
3664,Student_3664,74,66
3665,Student_3665,97,86
3666,Student_3666,97,71
3667,Student_3667,63,84
3668,Student_3668,82,79
3669,Student_3669,91,55
3670,Student_3670,53,88
3671,Student_3671,82,98
3672,Student_3672,89,81
3673,Student_3673,96,58
3674,Student_3674,80,65
3675,Student_3675,84,54
3676,Student_3676,51,60
3677,Student_3677,51,93
3678,Student_3678,95,100
3679,Student_3679,81,70
3680,Student_3680,74,71
3681,Student_3681,67,61
3682,Student_3682,86,92
3683,Student_3683,88,53
3684,Student_3684,51,83
3685,Student_3685,97,99
3686,Student_3686,100,54
3687,Student_3687,69,79
3688,Student_3688,78,52
3689,Student_3689,52,92
3690,Student_3690,71,98
3691,Student_3691,68,97
3692,Student_3692,50,91
3693,Student_3693,80,63
3694,Student_3694,53,62
3695,Student_3695,50,85
3696,Student_3696,78,92
3697,Student_3697,64,71
3698,Student_3698,84,65
3699,Student_3699,64,76
3700,Student_3700,58,100
3701,Student_3701,100,71
3702,Student_3702,99,70
3703,Student_3703,68,93
3704,Student_3704,66,96
3705,Student_3705,92,96
3706,Student_3706,71,58
3707,Student_3707,91,73
3708,Student_3708,80,94
3709,Student_3709,72,96
3710,Student_3710,80,72
3711,Student_3711,58,69
3712,Student_3712,100,62
3713,Student_3713,81,98
3714,Student_3714,59,88
3715,Student_3715,65,77
3716,Student_3716,91,63
3717,Student_3717,95,80
3718,Student_3718,87,99
3719,Student_3719,75,100
3720,Student_3720,94,63
3721,Student_3721,89,68
3722,Student_3722,55,56
3723,Student_3723,67,62
3724,Student_3724,80,66
3725,Student_3725,94,57
3726,Student_3726,50,78
3727,Student_3727,80,61
3728,Student_3728,55,74
3729,Student_3729,66,52
3730,Student_3730,53,69
3731,Student_3731,72,92
3732,Student_3732,72,90
3733,Student_3733,82,97
3734,Student_3734,79,90
3735,Student_3735,77,86
3736,Student_3736,62,56
3737,Student_3737,51,57
3738,Student_3738,94,84
3739,Student_3739,70,97
3740,Student_3740,56,88
3741,Student_3741,89,90
3742,Student_3742,78,56
3743,Student_3743,59,64
3744,Student_3744,73,83
3745,Student_3745,71,71
3746,Student_3746,58,86
3747,Student_3747,78,90
3748,Student_3748,60,55
3749,Student_3749,76,54
3750,Student_3750,54,94
3751,Student_3751,100,57
3752,Student_3752,76,51
3753,Student_3753,96,89
3754,Student_3754,54,78
3755,Student_3755,96,85
3756,Student_3756,57,69
3757,Student_3757,57,77
3758,Student_3758,55,96
3759,Student_3759,85,61
3760,Student_3760,52,62
3761,Student_3761,76,83
3762,Student_3762,74,66
3763,Student_3763,55,66
3764,Student_3764,86,87
3765,Student_3765,62,84
3766,Student_3766,67,97
3767,Student_3767,81,76
3768,Student_3768,67,99
3769,Student_3769,68,80
3770,Student_3770,50,66
3771,Student_3771,71,62
3772,Student_3772,70,61
3773,Student_3773,52,57
3774,Student_3774,50,60
3775,Student_3775,60,54
3776,Student_3776,93,84
3777,Student_3777,87,75
3778,Student_3778,98,76
3779,Student_3779,67,51
3780,Student_3780,86,54
3781,Student_3781,56,92
3782,Student_3782,96,66
3783,Student_3783,80,90
3784,Student_3784,80,87
3785,Student_3785,89,56
3786,Student_3786,54,100
3787,Student_3787,64,52
3788,Student_3788,88,73
3789,Student_3789,100,82
3790,Student_3790,61,53
3791,Student_3791,60,74
3792,Student_3792,56,60
3793,Student_3793,100,85
3794,Student_3794,77,63
3795,Student_3795,94,84
3796,Student_3796,95,82
3797,Student_3797,62,82
3798,Student_3798,93,55
3799,Student_3799,57,56
3800,Student_3800,64,82
3801,Student_3801,75,53
3802,Student_3802,91,97
3803,Student_3803,83,99
3804,Student_3804,78,100
3805,Student_3805,67,76
3806,Student_3806,51,66
3807,Student_3807,100,95
3808,Student_3808,66,94
3809,Student_3809,53,96
3810,Student_3810,67,65
3811,Student_3811,99,67
3812,Student_3812,79,82
3813,Student_3813,65,69
3814,Student_3814,92,53
3815,Student_3815,89,69
3816,Student_3816,78,97
3817,Student_3817,82,57
3818,Student_3818,63,71
3819,Student_3819,95,93
3820,Student_3820,77,94
3821,Student_3821,77,60
3822,Student_3822,81,69
3823,Student_3823,97,100
3824,Student_3824,66,59
3825,Student_3825,94,75
3826,Student_3826,77,51
3827,Student_3827,58,89
3828,Student_3828,65,79
3829,Student_3829,76,99
3830,Student_3830,50,72
3831,Student_3831,70,88
3832,Student_3832,93,78
3833,Student_3833,100,56
3834,Student_3834,98,62
3835,Student_3835,89,97
3836,Student_3836,77,89
3837,Student_3837,75,100
3838,Student_3838,94,91
3839,Student_3839,53,93
3840,Student_3840,93,96
3841,Student_3841,68,90
3842,Student_3842,94,74
3843,Student_3843,57,67
3844,Student_3844,86,62
3845,Student_3845,67,55
3846,Student_3846,83,94
3847,Student_3847,98,52
3848,Student_3848,84,54
3849,Student_3849,99,73
3850,Student_3850,52,51
3851,Student_3851,93,64
3852,Student_3852,97,90
3853,Student_3853,51,61
3854,Student_3854,74,68
3855,Student_3855,76,94
3856,Student_3856,95,100
3857,Student_3857,53,95
3858,Student_3858,72,98
3859,Student_3859,99,68
3860,Student_3860,63,78
3861,Student_3861,84,93
3862,Student_3862,94,98
3863,Student_3863,70,95
3864,Student_3864,92,72
3865,Student_3865,86,55
3866,Student_3866,73,87
3867,Student_3867,60,78
3868,Student_3868,100,100
3869,Student_3869,84,94
3870,Student_3870,80,99
3871,Student_3871,54,60
3872,Student_3872,50,81
3873,Student_3873,94,60
3874,Student_3874,93,76
3875,Student_3875,78,93
3876,Student_3876,62,71
3877,Student_3877,59,94
3878,Student_3878,88,89
3879,Student_3879,88,92
3880,Student_3880,88,63
3881,Student_3881,79,55
3882,Student_3882,65,79
3883,Student_3883,51,57
3884,Student_3884,50,71
3885,Student_3885,82,54
3886,Student_3886,91,76
3887,Student_3887,87,53
3888,Student_3888,57,72
3889,Student_3889,59,57
3890,Student_3890,70,93
3891,Student_3891,83,79
3892,Student_3892,62,69
3893,Student_3893,75,95
3894,Student_3894,93,100
3895,Student_3895,71,54
3896,Student_3896,99,62
3897,Student_3897,94,79
3898,Student_3898,71,96
3899,Student_3899,100,83
3900,Student_3900,71,61
3901,Student_3901,52,74
3902,Student_3902,75,68
3903,Student_3903,79,83
3904,Student_3904,90,96
3905,Student_3905,86,56
3906,Student_3906,62,55
3907,Student_3907,76,86
3908,Student_3908,62,50
3909,Student_3909,64,98
3910,Student_3910,67,94
3911,Student_3911,66,82
3912,Student_3912,69,92
3913,Student_3913,60,74
3914,Student_3914,68,93
3915,Student_3915,88,53
3916,Student_3916,90,95
3917,Student_3917,80,81
3918,Student_3918,74,89
3919,Student_3919,88,92
3920,Student_3920,55,96
3921,Student_3921,55,56
3922,Student_3922,73,58
3923,Student_3923,72,61
3924,Student_3924,79,73
3925,Student_3925,97,57
3926,Student_3926,93,76
3927,Student_3927,56,66
3928,Student_3928,74,83
3929,Student_3929,51,88
3930,Student_3930,87,53
3931,Student_3931,62,85
3932,Student_3932,77,76
3933,Student_3933,57,71
3934,Student_3934,78,80
3935,Student_3935,99,96
3936,Student_3936,50,51
3937,Student_3937,85,83
3938,Student_3938,97,64
3939,Student_3939,53,51
3940,Student_3940,68,92
3941,Student_3941,68,88
3942,Student_3942,50,64
3943,Student_3943,61,72
3944,Student_3944,71,75
3945,Student_3945,82,65
3946,Student_3946,56,55
3947,Student_3947,94,68
3948,Student_3948,91,58
3949,Student_3949,65,79
3950,Student_3950,89,82
3951,Student_3951,51,63
3952,Student_3952,91,76
3953,Student_3953,76,92
3954,Student_3954,77,61
3955,Student_3955,98,96
3956,Student_3956,51,53
3957,Student_3957,84,55
3958,Student_3958,95,88
3959,Student_3959,88,64
3960,Student_3960,65,96
3961,Student_3961,78,73
3962,Student_3962,67,89
3963,Student_3963,71,60
3964,Student_3964,69,82
3965,Student_3965,88,59
3966,Student_3966,95,63
3967,Student_3967,86,87
3968,Student_3968,95,86
3969,Student_3969,78,90
3970,Student_3970,72,82
3971,Student_3971,59,84
3972,Student_3972,76,79
3973,Student_3973,70,83
3974,Student_3974,89,73
3975,Student_3975,73,85
3976,Student_3976,73,62
3977,Student_3977,64,82
3978,Student_3978,71,84
3979,Student_3979,69,80
3980,Student_3980,100,78
3981,Student_3981,64,54
3982,Student_3982,80,53
3983,Student_3983,85,91
3984,Student_3984,73,94
3985,Student_3985,80,65
3986,Student_3986,91,64
3987,Student_3987,54,81
3988,Student_3988,97,80
3989,Student_3989,87,79
3990,Student_3990,83,88
3991,Student_3991,71,70
3992,Student_3992,94,86
3993,Student_3993,72,94
3994,Student_3994,85,92
3995,Student_3995,56,73
3996,Student_3996,53,85
3997,Student_3997,68,70
3998,Student_3998,99,81
3999,Student_3999,98,76
4000,Student_4000,64,52
4001,Student_4001,89,51
4002,Student_4002,87,53
4003,Student_4003,73,83
4004,Student_4004,89,65
4005,Student_4005,54,68
4006,Student_4006,93,87
4007,Student_4007,70,99
4008,Student_4008,92,89
4009,Student_4009,78,77
4010,Student_4010,86,82
4011,Student_4011,72,77
4012,Student_4012,84,88
4013,Student_4013,60,95
4014,Student_4014,51,72
4015,Student_4015,91,54
4016,Student_4016,94,76
4017,Student_4017,66,66
4018,Student_4018,78,83
4019,Student_4019,96,73
4020,Student_4020,91,69
4021,Student_4021,84,85
4022,Student_4022,50,89
4023,Student_4023,97,64
4024,Student_4024,72,73
4025,Student_4025,69,76
4026,Student_4026,87,76
4027,Student_4027,96,92
4028,Student_4028,82,59
4029,Student_4029,78,85
4030,Student_4030,52,72
4031,Student_4031,97,63
4032,Student_4032,89,96
4033,Student_4033,67,86
4034,Student_4034,87,77
4035,Student_4035,68,78
4036,Student_4036,77,78
4037,Student_4037,94,50
4038,Student_4038,56,52
4039,Student_4039,91,58
4040,Student_4040,97,65
4041,Student_4041,54,86
4042,Student_4042,83,52
4043,Student_4043,95,51
4044,Student_4044,56,53
4045,Student_4045,96,74
4046,Student_4046,68,79
4047,Student_4047,52,95
4048,Student_4048,88,86
4049,Student_4049,93,94
4050,Student_4050,75,54
4051,Student_4051,96,56
4052,Student_4052,96,85
4053,Student_4053,69,55
4054,Student_4054,95,88
4055,Student_4055,51,72
4056,Student_4056,68,91
4057,Student_4057,53,54
4058,Student_4058,56,69
4059,Student_4059,73,80
4060,Student_4060,95,53
4061,Student_4061,95,97
4062,Student_4062,55,79
4063,Student_4063,54,81
4064,Student_4064,79,75
4065,Student_4065,80,75
4066,Student_4066,100,92
4067,Student_4067,51,96
4068,Student_4068,95,79
4069,Student_4069,54,100
4070,Student_4070,51,68
4071,Student_4071,76,54
4072,Student_4072,75,54
4073,Student_4073,82,84
4074,Student_4074,73,54
4075,Student_4075,93,99
4076,Student_4076,99,72
4077,Student_4077,96,94
4078,Student_4078,79,83
4079,Student_4079,51,84
